pronun_list,word
새들포인트,saddle
새시,sash
새턴,Saturn
새틀라이트스튜디오,satellite
새틴스티치,satin
색드레스,sack
색빌웨스트,SackvilleWest
색코트,sack
샌드그린,sand
샌드밀,sand
샌드버그,Sandburg
샌드웨지,sand
샌드위치맨,sandwich
샌드케이,sand
샌드트랩,sand
샌드펌프,sand
샌퍼라이징,Sanforizing
샐러드드레싱,salad
샐비어,salvia
샘플카드,sample
생시몽,SaintSimon
생쥐스트,SaintJust
생트뵈브,SainteBeuve
생틸레르,SaintHilaire
생피에르,SaintPierre
샤넬룩,Chanel
샤도,Schadow
샤롱,Charron
샤르,Char
샤르댕,Chardin
샤르도네,Chardonnet
샤르돈,Chardonne
샤르코,Charcot
샤르티에,Chartier
샤르팡티에,Charpentier
샤른호르스트,Scharnhorst
샤를마뉴,Charlemagne
샤반,Chavannes
샤브리에,Chabrier
샤스타데이지,Shasta
샤스탕,Chastan
샤스트리,Shastri
샤우딘,Schaudinn
샤이데만,Scheidemann
샤이트,Scheidt
샤일록,Shylock
샤카,Shaka
샤프,Chappe
샤흐트,Schacht
샬,Schall
폰벨,von
샴페인사이다,champagne
샹송,Chamson
샹폴리옹,Champollion
샹플랭,Champlain
샹플뢰리,Champfleury
섀기카펫,shaggy
섀도마스크,shadow
섀도밴드,shadow
섀도스트라이프,shadow
섀도워크,shadow
섀도캐비닛,shadow
섀도플레이,shadow
섀드웰,Shadwell
섀프츠베리,Shaftesbury
섀플리,Shapley
서든데스,sudden
서머리리코더,summary
서머스쿨,summer
서머울,summer
서머타임,summer
서머힐스쿨,Summerhill
서멀블랙,thermal
서멀스타터,thermal
서버,Thuber
서베이리서치,survey
서베이미터,survey
서베이어,Surveyor
서보브레이크,servo
서브사이드아웃,serve
서브스케일,subscale
서브키프,serve
서브플롯,sub
서비스라인,service
서비스로드,service
서비스마크,service
서비스머천다이저,service
서비스박스,service
서비스밴드,service
서비스에어리어,service
서비스에이스,service
서비스코트,service
서비스프로그램,service
서비스홀,service
서순,Sassoon
서스테이닝프로그램,sustaining
서스펜디드,suspended
서스펜션라이트,suspension
서스펜션피더,suspension
서지탱크,surge
서큘러밀,circular
서큘러스커트,circular
서큘러케이프,circular
서클에이트,circle
서킷트레이닝,circuit
서포트인,support
서프보드,surf
서프제트,surf
서피스게이지,surface
서피스그라인더,surface
선바이저,sun
설루션,solution
세,Say
세간티니,Segantini
조반니,Giovanni
세넷,Sennett
세니,Segni
세라믹엔진,ceramic
세라믹코팅,ceramic
세라오,Serao
세라티아마르세센스,Serratia
세라피모비치,Serafimovich
세레우스,Cereus
세룰리안블루,cerulean
세르반테스,Cervantes
사아베드라,Saavedra
세르베투스,Servetus
세른,CERN
세를리오,Serlio
세망,Semang
세멘시나,semen
세멜레,Semele
세묘노프,Semyonov
세미소프트칼라,semisoft
세미케미컬펄프,semichemical
세바스티아누스,Sebastianus
세베리니,Severini
세븐시스템,seven
세슘이온엔진,cesium
세오돌라이트,theodolite
세우타,Ceuta
세이렌,Seiren
세이빈백신,Sabin
세이스,Sayce
세이프인,safe
세인츠버리,Saintsbury
세인트루이스블루스,Saint
세인트버나드,Saint
세인트앤드루스,Saint
세일러팬츠,sailor
세일즈엔지니어,sales
세컨드런,second
세컨드로,second
세컨드서브,second
세키,Secchi
세트빌,set
세트스코어,set
세트스크럼,set
세트포인트,set
세트포지션,set
세트플레이,set
세틸알코올,cetyl
세파졸린,cefazolin
세퍼릿,separate
세페리스,Seferis
세포페라존,cefoperazone
섹셔널비밍,sectional
섹스체크,sex
섹스투스,Sextus
엠피리쿠스,Empiricus
센더스트,Sendust
센시티브아이템,sensitive
센타우레아,Centaurea
센터라인,center
센터리스그라인더,centerless
센터서클,center
센터스크럼,center
센터점프,center
센터존,center
센터펀치,center
센터포워드,center
센터필드,center
센터하프,center
센터하프백,center
센토,Centaur
센트럴도그마,central
센트럴파크,Central
센티리터,centiliter
센티멘털,sentimental
셀로,celo
셀로텍스,Celotex
셀로판테이프,cellophane
셀림,Selim
셀신모터,selsyn
셀즈닉,Selznick
셈,Sem
셔블로더,shovel
셰러턴,Sheraton
셰르파,Sherpa
셰르헨,Scherchen
셰리프,Sherriff
셰링턴,Sherrington
셰이크달러,sheik
셰이크핸드,shake
셰이크핸드그립,shake
셰익스피어,Shakespeare
셰틀랜드시프도그,Shetland
셰틀랜드포니,Shetland
셰펠,Scheffel
셰프첸코,Shevchenko
셸락,shellac
셸락바니시,shellac
셸러,Scheler
셸링,Schelling
셸터드워크숍,sheltered
소그디아나,Sogdiana
소노시트,Sonosheet
소닉붐,sonic
소닉아트,sonic
소닉체임버,sonic
소다크래커,soda
소다파운틴,soda
소다펄프,soda
소도마,Sodoma
소디,Soddy
소렐,Sorel
소로,Thoreau
소르,Sor
소르비톨,sorbitol
소른,Zorn
안데르스,Anders
레오나르드,Leonhard
소리야,Zorrilla
모랄,Moral
소마데바,Somadeva
소브레로,Sobrero
소비에트,Soviet
소비에트러시아,Soviet
소셜그룹워크,social
소셜덤핑,social
소셜액션,social
소셜오버헤드코스트,social
소셜케이스워크,social
소쉬르,Saussure
소스데이터,source
소스프로그램,source
소코트라,Socotra
소크백신,Salk
소포클레스,Sophocles
소프론,Sophron
소프트드링크,soft
소프트러버,soft
소프트렌즈,soft
소프트론,soft
소프트사이언스,soft
소프트카피,soft
소프트칼라,soft
소프트커드밀크,soft
소프트콘,soft
소프트콘택트렌즈,soft
소프트크림,soft
소프트테니스,soft
소프트테크놀로지,soft
소프트페달,soft
소프트포커스렌즈,soft
손디테스트,Szondi
손챈감포,Srongbtsan
솔리드기타,solid
솔리드타이어,solid
솔마크,sole
솔뮤직,soul
솔베이,Solvay
쇠라,Seurat
쇼달리아,show
쇼송,Chausson
쇼스타코비치,Shostakovich
쇼윈도,show
쇼클리,Shockley
쇼탕,Chautemps
쇼트,short
쇼트바운드,short
쇼트볼,short
쇼트서킷,short
쇼트스키,short
쇼트아이언,short
쇼트어프로치,short
쇼트커트,short
쇼트타임,short
쇼트톤,short
쇼트트랙,short
쇼트패스,short
쇼트펀트,short
쇼트프로그램,short
쇼트피닝,shot
쇼트필드,short
쇼트홀,short
쇼팽,Chopin
쇼펜하우어,Schopenhauer
쇼핑백,shopping
쇼핑카,shopping
숀,Shawn
숀가우어,Schongauer
숄더백,shoulder
숄더블로킹,shoulder
숄더패드,shoulder
숄더패스,shoulder
숄로호프,Sholokhov
숄스,Sholes
숄츠,Scholz
숄칼라,shawl
수단그라스,Sudan
수닷타,Sudatta
수리아,Surya
수리코프,Surikov
수마로코프,Sumarokov
수메르,Sumer
수미티온,Sumithion
수슬로프,Suslov
수에토니우스,Suetonius
수자,Sousa
수포,Soupault
수프스톡,soup
수플로,Soufflot
수피,Sufi
수피즘,Sufism
순수네기,Zunzunegui
술린닥,sulindac
술파닐아미드,sulfanilamide
술파다이아진,sulfadiazine
술파다이어졸,sulfathiazole
술파메티졸,sulfametizole
술파민,sulfamine
술파피리딘,sulfapyridine
술포닐,sulfonyl
술폰,sulfone
술폰아미드,sulfonamide
술피소미딘,sulfisomidine
술피속사졸,sulfisoxazole
쉬,Sue
쉬망,Schuman
쉬망플랜,Schuman
쉬페르비엘,Supervielle
쉴리프뤼돔,SullyPrudhomme
슈나벨,Schnabel
슈니츨러,Schnitzler
슈마허,Schumacher
슈만,Schumann
슈말렌바흐,Schmalenbach
슈몰러,Schmoller
슈미데베르크,Schmiedeberg
슈미트,Schmitt
슈미트,Schmidt
슈미트네트,Schmidt
슈미트로틀루프,SchmidtRottluff
슈미트본,Schmidtbonn
슈미트카메라,Schmidt
슈바르츠실트,Schwarzschild
슈바베,Schwabe
슈바이처,Schweitzer
슈바프,Schwab
슈반,Schwann
슈발리에,Chevalier
슈베르트,Schubert
슈벵크펠트,Schwenckfeld
슈비터스,Schwitters
슈아죌,Choiseul
슈얼,Sewell
슈타르크,Stark
슈타우딩거,Staudinger
슈타우트,Staudt
슈타우피츠,Staupitz
슈타이너,Steiner
슈타인,Stein
슈타인하일,Steinheil
슈탈,Stahl
슈탐러,Stammler
슈테른,Stern
슈테판,Stefan
슈토름,Storm
슈토스,Stoss
파이트,Veit
슈툼프,Stumpf
슈트라스만,Strassmann
슈트라스부르거,Strasburger
슈트라우스,Strauss
슈트레제만,Stresemann
슈티르너,Stirner
슈티프터,Stifter
슈팅스크립트,shooting
슈퍼롱룩,super
슈퍼마우스,super
슈퍼하이드래프트,super
슈페너,Spener
슈페만,Spemann
슈펠트,Shufeldt
슈펭글러,Spengler
슈포어,Spohr
슈프랑거,Spranger
슈프렝겔,Sprengel
슈피리,Spyri
슈피텔러,Spitteler
슐라이덴,Schleiden
슐라이어마허,Schleiermacher
슐라프,Schlaf
슐레겔,Schlegel
슐리만,Schliemann
슐리크,Schlick
슐체,Schultze
스낵바,snack
스냅게이지,snap
스노,Snow
스노든,Snowden
스노리,Snorri
스툴루손,Sturluson
스노보드,snowboard
스노보트,snow
스노타이어,snow
스러스트베어링,thrust
스로,throw
스로오프,throw
스로포워드,throw
스루더그린,through
스루패스,through
스리비자야,Srivijaya
스리스피드플레이어,three
스리시,three
스리아르스,three
스리아웃,three
스리에이,three
스리쿠션,three
스리쿼터백,threequarter
스리피트라인,threefeet
스마일스,Smiles
스머더태클,smother
스메타나,Smetana
스멜리,Smellie
스모크볼,smoke
스몬,SMON
스몰,Small
스몰그룹,small
스몰렛,Smollett
스미어테스트,smear
스미턴,Smeaton
스베드베리,Svedberg
스베르드루프,Sverdrup
스베보,Svevo
스벤손,Svensson
스왜거코트,swagger
스월스커트,swirl
스웨덴릴레이,Sweden
스웨팅시스템,sweating
스위치아웃,switch
스위치인,switch
스위치트레이딩,switch
스위트가스,sweet
스위트룸,suite
스위트술탄,sweet
스위트스폿,sweet
스위트오렌지,sweet
스위트윌리엄,sweet
스위트포테이토,sweet
스위트피,sweet
스윈번,Swinburne
스윙아웃,swing
스윙어카운트,swing
스윙플레이,swing
스카롱,Scarron
스카를라티,Scarlatti
스카이노이즈,sky
스카이서브,sky
스카이카이트,sky
스카치라이트,scotch
스카치위스키,Scotch
스카치테이프,Scotch
스칼라퍼텐셜,scalar
스캐파플로,Scapa
스캔런플랜,Scanlon
스케이터스왈츠,skaters
스케일메리트,scale
스케치,Sketch
스케치맵,sketch
스코리어,scoria
스코어링페이퍼,scoring
스코어링포지션,scoring
스코치,Scotch
스코치테리어,Scotch
스코티시폴드,Scottish
스코파스,Scopas
스콸렌,squalene
스쾃,squat
스쿠버다이빙,scuba
스쿨피겨,school
스퀘어댄스,square
스퀘어스탠스,square
스퀴즈번트,squeeze
스퀴즈플레이,squeeze
스큐기어,skew
스크라이빙블록,scribing
스크래치노이즈,scratch
스크래치플레이어,scratch
스크램블드에그,scrambled
스크램블레이스,scramble
스크랴빈,Skryabin
스크럼리더,scrum
스크럼트라이,scrum
스크럼하프,scrum
스크레이퍼컨베이어,scraper
스크롤바,scroll
스크루볼,screw
스크루컨베이어,screw
스크루킥,screw
스크루펌프,screw
스크리닝테스트,screening
스크리브,Scribe
스크린쿼터,screen
스크린테스트,screen
스크린프로세스,screen
스크린플레이,screen
스크립트라이터,script
스키마라톤,ski
스키아파렐리,Schiaparelli
스키타이,Scythai
스키피오,Scipio
아프리카누스,Africanus
스키핑스텝,skipping
스킨다이버,skin
스킨다이빙,skin
스킬라,Scylla
스타가이드,star
스타니슬라프스키시스템,Stanislavskii
스타루비,star
스타보드택,starboard
스타사파이어,star
스타시스템,star
스타이컨,Steichen
스타인벡,Steinbeck
스타티세,Statice
스타팅게이트,starting
스타팅블록,starting
스타플레이어,star
스탈링,Starling
스탕달,Stendhal
스탠더드넘버,standard
스탠드레슬링,stand
스탠드칼라,stand
스탠드플레이,stand
스탠딩스타트,standing
스탬프머니,stamp
스탬프잉크,stamp
스탬프해머,stamp
스터핑박스,stuffing
스턴,Sterne
스턴트맨,stunt
스턴트우먼,stunt
스털링엔진,sterling
스털링파운드,sterling
스테노,Steno
스테디셀러,steady
스테라디안,steradian
스테레오라디오,stereo
스테레오레코드,stereo
스테레오타입,stereo
스테레오테이프,stereo
스테로이드호르몬,steroid
스테이션브레이크,station
스테이션왜건,station
스테이인,stay
스테이지댄스,stage
스테이플파이버,staple
스테인드글라스,stained
스테인리스스틸,stainless
스텐실페이퍼,stencil
스텐카,Stenka
스토,Stowe
스토리빌,Storyville
스토브리그,stove
스토이시즘,Stoicism
스토코프스키,Stokowski
스토크스,stokes
스톡론,stock
스톡마인드,stock
스톡인플레이션,stock
스톤서클,stone
스톱모션,stop
스톱발리,stop
스톱밸브,stop
스톱볼,stop
스트라디바리,Stradivari
스트라본,Strabon
스트라이크브로커,strike
스트라이크아웃,strike
스트라이크존,strike
스트라이킹서클,striking
스트레이치,Strachey
스트레이트히팅,straight
스트레치부츠,stretch
스트로보라이트,strobo
스트로크플레이,stroke
스트롬볼리,Stromboli
스트리트,street
스트린드베리,Strindberg
스트립밀,strip
스티글리츠,Stieglitz
스티렌페이퍼,styrene
스티롤페이퍼,styrol
스티어링로크,steering
스틸기타,steel
스틸브,stilb
스틸새시,steel
스틸에지,steel
스틸캐스팅,steel
스틸테이프,steel
스틸포일,steel
스팀슨,Stimson
스팀캐터펄트,steam
스팀터빈,steam
스팀트랩,steam
스팀파이프,steam
스팀해머,steam
스파르타쿠스,Spartacus
스파이럴스프링,spiral
스파이럴프로펠러,spiral
스파이로미트리,spirometry
스파이크슈즈,spike
스파티필룸파티니이,Spathiphyllum
스팔란차니,Spallanzani
스퍼기어,spur
스펀레이온,spun
스펀지그리스,sponge
스펀지라켓,sponge
스펀지러버,sponge
스펀지볼,sponge
스펀지케이크,sponge
스페노돈,spenodon
스페란스키,Speranski
스페로플라스트,Spheroplast
스페어시트,spare
스페어타이어,spare
스페우시포스,Speusippos
스페이스셔틀,space
스페이스오페라,space
스페이스체어,space
스페이스체임버,space
스페이스콜로니,space
스페이스트랙,space
스페이스파워시스템,space
스페이스플레인,space
스펜서,Spenser
스펜서재킷,spencer
스포츠닥터,sports
스포츠카,sports
스폰티니,Spontini
스폿볼,spot
스프레이건,spray
스프로킷휠,sproket
스프링보드다이빙,springboard
스프링카메라,spring
스프링캠프,spring
스플릿스타일,split
스피드건,speed
스피드스케이팅,speed
스피로헤타,Spirochaeta
스피로헤타팔리다,Spirochaeta
